mal_id,title,synopsis,genres,image_url,score
59328,Incha Couple ga You Gal-tachi to Sex Training Suru Hanashi,"Unstoppable gals get out of control! The sex life of an otaku student couple develops rapidly due to the influence of gal schoolgirls.

(Source: TMDB)",Hentai,https://cdn.myanimelist.net/images/anime/1315/150094.jpg,7.58
58939,Sakamoto Days,"The name Tarou Sakamoto once instilled fear in every villain. No other professional hitman matched his prowess, and fellow assassins revered him. However, Sakamoto fell in love. In five short years, he married, became a father, put on some weight, and traded his weapons for an apron as he became the owner of a humble convenience store.

Although Sakamoto is decidedly retired, he finds his old life of crime hard to shake off. His former partner, Shin Asakura, reappears and resolves to stay with Sakamoto's family under their strict no-kill rule. To make matters worse, a large bounty is placed on Sakamoto's head. Numerous assassins now pursue him—but they are in for a surprise. Sakamoto has not lost his edge, and no matter what tricks his enemies pull, he will fight off every last one to protect his dear family.

[Written by MAL Rewrite]","Action, Comedy",https://cdn.myanimelist.net/images/anime/1026/146459.jpg,7.58
58535,Ojamajo Carnival!!,Ojamajo Carnival!! commemorates the 25th anniversary of Ojamajo Doremi.,,https://cdn.myanimelist.net/images/anime/1093/142299.jpg,7.58
58488,Sengoku Youko: Senma Konton-hen,"The chaotic aftermath of a confrontation between Jinka Yamato and Yazen results in the power dynamics between the magically gifted katawara and humans being turned upside down. As the news of the downfall of dangaishu—the katawara-hunting monks led by Yazen—spreads across the country, rogue groups of katawara start to form, worsening the already-fragile relationship between them and humanity.

Having lost faith in his abilities, Shinsuke Hyoudou now spends his time heavily drinking in the company of Senya, a former enemy of his who controls one thousand katawara within his body. Senya indirectly causes the death of the father of Tsukiko, his newfound friend, after a surprise attack of a local god gone berserk.

Despite the circumstances, Tsukiko holds no grudge against Senya and is determined to become Shinsuke's disciple no matter what. Although Shinsuke refuses to become Tsukiko's sword instructor, he reluctantly agrees to let her travel with him and Senya. While the unlikely trio heads towards their next destination, Tama Youko continues her journey to find the trail of Jinka, the nine-tailed fox who has the power to destroy the world.

[Written by MAL Rewrite]","Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1948/143550.jpg,7.58
57995,Bai Yao Pu 4th Season,Fourth season of Bai Yao Pu.,"Adventure, Mystery, Supernatural",https://cdn.myanimelist.net/images/anime/1523/145774.jpg,7.58
55315,Gensou Mangekyou: The Memories of Phantasm,"Marisa, an ordinary magician, suspects a youkai is behind the winterly weather in the middle of spring. She goes off to investigate and soon arrives in the netherworld, facing the youkai behind the strange incident. Will her friend, the shrine maiden Reimu, arrive in time to save the day or will all be lost?

(Source: AniDB)",Fantasy,https://cdn.myanimelist.net/images/anime/1729/135900.jpg,7.58
54565,Tensei shitara Slime Datta Ken: Coleus no Yume,"The story takes place between the first and second season, where Rimuru confronts the swirling conspiracies in the Coleus kingdom.

(Source: MAL News)","Action, Adventure, Comedy, Fantasy",https://cdn.myanimelist.net/images/anime/1570/135813.jpg,7.58
53881,Arknights: Perish in Frost,"Rebel organization Reunion has reduced the city of Chernobog to ashes and despair. That is only the beginning of its uprising against the nations prejudiced toward those infected with the highly contagious and deadly disease Oripathy. Now, the rebels have set their sights on Lungmen—a prosperous city infamous for its inhumane treatment of the sick. After witnessing Reunion destroy her homeland, Chief Ch'en of the Lungmen Guard Department's Special Inspection Unit leads her squad to defend her city.

Meanwhile, Amiya, the Doctor, and the rest of the advanced pharmaceutical company Rhodes Island continue to oppose Reunion on all fronts. However, they soon find themselves in a deadlock against a powerful enemy: FrostNova, a Reunion commander whose fearsome wintry powers cause anyone unfortunate enough to stand in her way to slowly perish in frost.

[Written by MAL Rewrite]","Action, Fantasy",https://cdn.myanimelist.net/images/anime/1593/138601.jpg,7.58
52193,Akiba Meido Sensou,"The innocent Nagomi Wahira has always admired the cute girls serving at maid cafes. Hoping to fulfill her dream of becoming one, she moves to Akihabara to work at the maid cafe Ton Tokoton.

Nagomi's first day seems completely normal—until she has to run an ""errand"" at a rival maid cafe along with her fellow recruit, the mature Ranko Mannen. There, things quickly go south, and Nagomi soon gets her first taste of Akihabara's violent maid wars. As she watches Ranko calmly battle her way through a horde of gun- and knife-wielding maids, Nagomi realizes that maid cafes are drastically unlike what she had envisioned.

While struggling to reconcile her expectations with the harsh reality she finds herself in, Nagomi searches for the enjoyment she once saw in the lives of maids.

[Written by MAL Rewrite]","Action, Comedy",https://cdn.myanimelist.net/images/anime/1217/129604.jpg,7.58
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,"Bundled with the 6 Blu-ray/DVD. It will adapt the 124th chapter of the manga, which depicts when Kuroko and Aomine first met.","Comedy, Sports",https://cdn.myanimelist.net/images/anime/12/68055.jpg,7.58
19511,Naruto: Shippuuden - Sunny Side Battle,"Back at their childhood home, siblings Itachi and Sasuke Uchiha experience an unusual morning together when Itachi becomes obsessed with cooking the perfect fried egg for Sasuke. Despite being completely focused on the task, he continuously fails to achieve the desired result. As Sasuke marvels at his brother's seemingly unnecessary behavior, he comes to realize that there is more than meets the eye to Itachi's efforts.

[Written by MAL Rewrite]","Comedy, Fantasy, Gourmet",https://cdn.myanimelist.net/images/anime/1047/91638.jpg,7.58
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,"Subaru Natsuki finally gets to take a breather, but he does not waste any time as he prepares for a date with his beloved Emilia. He scouts the nearby village for the right dating spot, and with the help of the village children, he finds a wonderful location. With that, he is well prepared for his date!

Unfortunately for Subaru, cold weather suddenly sweeps across Roswaal's mansion on his important day, leaving him with no choice but to postpone the date. Overnight, it becomes even colder and unbearable. Subaru must get to the bottom of this because, at this rate, his date will be the least of his worries.

[Written by MAL Rewrite]",Fantasy,https://cdn.myanimelist.net/images/anime/1081/95707.jpg,7.58
34973,Love Live! Sunshine!! 2nd Season,"Having decided to walk down a path separate from their inspirations as idols, the girls of Aqours are more determined than ever to shine brilliantly as school idols. With their previous performance marginally increasing the number of prospective students for their endangered school, they look to carry the momentum of their small step forward into the school's upcoming open house and the next Love Live competition. Hoping to use these events to bring more attention to their school, the nine girls look to give their best performances yet.

Unfortunately, these small steps forward are not enough to convince Mari Ohara's father from changing his plans. Undeterred by Mari's pleas for reconsideration, the decision to close down the school is made official, putting an end to Uranohoshi Girls' High School's student recruitment, including the open house. Though all hope seems to be lost, the school idols refuse to give up. Faced with impossible odds, Aqours sings, dances, and shines in the hopes of bringing about a miracle.

[Written by MAL Rewrite]",Slice of Life,https://cdn.myanimelist.net/images/anime/13/88322.jpg,7.58
38414,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,"Covered in ice and snow, Elior Forest is the home to dangerous magical beasts and 50 elves frozen in ice. One day, the great spirit Puck helps a young girl break out of her ice prison. Her name is Emilia, a half-elf born with silver hair, long ears, and amethyst eyes—features that resemble the evil Witch who destroyed half the world long ago. 

Shunned by society because of her appearance, Emilia dwells in the forest with Puck as her sole companion and family. Burdened with a sin of destruction she does not remember committing, she spends her days trying to find a way to help her frozen kin. But when the great spirit Melakuera, the Arbitrator of the world, finds Emilia, her right to stay alive is brought into question. Will the bonds of ice she formed with Puck prove to be the warm thread that defies fate?

[Written by MAL Rewrite]","Drama, Fantasy, Suspense",https://cdn.myanimelist.net/images/anime/1238/104023.jpg,7.58
96,Kidou Butouden G Gundam,"In the year Future Century 0060, the many countries that once comprised Earth's surface exist as separate colonies floating in space. Their home planet now uninhabitable, the ruler of all of the colonies is decided by their unanimous participation in the intergalactic Gundam Fight Tournament—a series of battles between the champions of each colony to determine who is most fit to reign over them all.

Neo-Japan's champion is Domon Kasshu, a man who accepts the role with some ulterior motives. Domon searches the galaxy for his brother, a criminal who allegedly murdered their mother and made off with the Devil Gundam, a highly advanced weapon with the power to unleash mass destruction across the galaxy. In his quest to bring his sibling to justice, Domon travels from colony to colony, meeting many of the fighters who will become his allies and enemies in the forthcoming Gundam Fight Tournament.

Armed with the strength of the Shining Gundam, Domon battles to uncover the truth behind his tortured childhood, suffering great betrayal and crushing blows on his quest toward personal and national triumph.

[Written by MAL Rewrite]","Action, Drama, Romance, Sci-Fi",https://cdn.myanimelist.net/images/anime/1187/133654.jpg,7.58
38958,Manga de Wakaru! Fate/Grand Order,"A short anime based on Manga de Wakaru! Fate/Grand Order by Riyo. Aired during Fate Project Year End 2018, and is also available on YouTube.",Comedy,https://cdn.myanimelist.net/images/anime/1830/98102.jpg,7.58
39597,Sword Art Online: Alicization - War of Underworld,"Despite the defeat of Quinella—the pontifex of the Axiom Church—things have not seemed to calm down yet. Upon contacting the real world, Kazuto ""Kirito"" Kirigaya finds out that the Ocean Turtle—a mega-float controlled by Rath—was raided. Due to a sudden short-circuit caused by the raiders, Kirito's fluctlight is damaged, leaving him comatose. Feeling insecure about the people at the Axiom Church, Alice brings the unconscious Kirito back to their hometown—Rulid Village, disregarding her banishment due to an unabsolved crime. Now, Alice is living an ordinary and peaceful life close by the village, wishing for Kirito to wake up.

However, tragedy strikes when Alice notices that the Dark Territory has already started to invade the Human Empire. Reassuming her previous alias, Alice Synthesis Thirty, she promises to defeat the Dark Territory in order to defend the world that Kirito and Eugeo worked so hard to protect.

[Written by MAL Rewrite]","Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1630/103417.jpg,7.58
40024,Bishoujo Senshi Sailor Moon Eternal Movie 1,"The Dead Moon Circus has arrived in Juban with the hopes of liberating their queen, Nehellenia, by stealing the Legendary Silver Crystal for themselves. Using ""Lemures,"" the Circus begins to convert people's dreams into nightmares in order to collect enough energy to plunge the Earth into darkness and turn it into a planet of death. In order to stop the Circus in their tracks, Usagi Tsukino and her friends must reprise their roles as the Inner Sailor Guardians.

When Mamoru Chiba suddenly falls ill after the appearance of a total solar eclipse, Usagi and Chibiusa encounter a pegasus by the name of Helios who is desperate to unseal the Golden Crystal, which Helios claims is the only way to save their world from the impending threat. Meanwhile, the Sailor Guardians discover that they can no longer transform following the eclipse and begin to fall victim to the Circus' Lemures. Will they be able to recover their powers in time to stop the darkness from taking over?

[Written by MAL Rewrite]",Romance,https://cdn.myanimelist.net/images/anime/1312/110461.jpg,7.58
40665,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,"At the performing arts division of Seishou Music Academy, the ever-evolving stage threads the lives of its students together as they tirelessly hone their craft. Yet, as the girls prepare for a new rendition of the previous year's performance, the carefree Karen Aijou begins to settle for a smaller role. However, her waning passion is reignited by the return of her childhood friend Hikari Kagura, whose sudden transfer to the academy triggers a flurry of changes in the class dynamics.

Subsequently, Karen chances upon a secret battleground underneath the school, which houses a set of auditions that will crown its ultimate victor as ""Top Star."" As she dives headfirst into these enigmatic trials, Karen begins to learn about the tribulations that come with vying for the top. Even if fate wills them apart, Karen and Hikari must fight in hopes of fulfilling their childhood promise: to become stars together.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1542/108494.jpg,7.58
3515,Saint Seiya: Meiou Hades Elysion-hen,"After the 12 Gold Saints sacrifice their lives to destroy the Wailing Wall, The Bronze Saints enter the deepest realm of the Underworld, Elysion, where they face off against Hades's two most powerful servants: The Twin Gods, Hypnos and Thanatos, before they can reach Hades for the final battle.","Action, Adventure, Fantasy, Sci-Fi",https://cdn.myanimelist.net/images/anime/9/55659.jpg,7.58
25649,Junjou Romantica 3,"After living together for three years, Misaki Takahashi and Akihiko ""Usagi"" Usami's relationship has been progressing smoothly. However, all great relationships have problems, and theirs is just beginning. With a new rival on the horizon, Usagi worries about Misaki's feelings towards him. 

Meanwhile, Ryuuichirou Isaka has always loved to intrude on Misaki and Usagi's love life, but his own love life hasn't been all smooth sailing—Isaka and his secretary Kaoru Asahina have been dating for a few years; however, Asahina prefers to keep their professional and private lives separate, often leading to troubled waters between them.

As for Nowaki Kusama and Hiroki Kamijou, now that their careers are finally taking off, they hardly see each other anymore. With the time they spend together lessening, doubts and insecurities threaten to creep in between them. On the other hand, the 17-year age gap between Shinobu Takatsuki and You Miyagi has been a constant barrier in their relationship, but as they learn more about each other, their self-consciousness continues to fade.

The beloved couples of Junjou Romantica, Junjou Egoist, and Junjou Terrorist are back again, this time with a new addition: Junjou Mistake!

[Written by MAL Rewrite]","Boys Love, Comedy, Drama",https://cdn.myanimelist.net/images/anime/2/74170.jpg,7.58
24405,World Trigger,"When a gate to another world suddenly opens on Earth, Mikado City is invaded by strange creatures known as ""Neighbors,"" malicious beings impervious to traditional weaponry. In response to their arrival, an organization called the Border Defense Agency has been established to combat the Neighbor menace through special weapons called ""Triggers."" Even though several years have passed after the gate first opened, Neighbors are still a threat and members of Border remain on guard to ensure the safety of the planet.

Despite this delicate situation, members-in-training, such as Osamu Mikumo, are not permitted to use their Triggers outside of headquarters. But when the mysterious new student in his class is dragged into a forbidden area by bullies, they are attacked by Neighbors, and Osamu has no choice but to do what he believes is right. Much to his surprise, however, the transfer student Yuuma Kuga makes short work of the aliens, revealing that he is a humanoid Neighbor in disguise.

[Written by MAL Rewrite]","Action, Sci-Fi",https://cdn.myanimelist.net/images/anime/1783/106843.jpg,7.58
25341,Diamond no Ace OVA,"One hundred boys, each of them in love with baseball, represent the Seidou High School baseball team. On any team, the Ace is the star of the game. Besides the main heroes, others are striving to attain this position, and each of them has their strengths, weaknesses, and emotional journeys that they have to undertake to become the best that they can be.

Ryousuke Kominato is known in Seidou not only for his impressive fielding skills but also as an intimidating presence despite his small stature. While together with his partner, Youichi Kuramochi, they are the cornerstones of the team's defense on the field.  Youichi is shadowed by his younger brother, Haruichi, whose admiration for Ryousuke is only matched by his own skills at the sport. Together with Yoichi's roommate, Eijun Sawamura, the players reminisce about their path to Seidou High.

[Written by MAL Rewrite]",Sports,https://cdn.myanimelist.net/images/anime/5/71263.jpg,7.58
22583,Uchuu Kyoudai: Number Zero,"Prequel to the TV anime series revolving around the ""origin of the dream.""",Comedy,https://cdn.myanimelist.net/images/anime/5/61639.jpg,7.58
45558,Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,Episodes 18-21 of Fanren Xiu Xian Chuan.,"Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1323/114855.jpg,7.58
21755,Shin Tennis no Oujisama vs. Genius 10,"After a month abroad, the Foreign Expedition Team has returned to the Japan U-17 training camp. The group consists of 20 players, each with strength and technique that far surpasses those who occupy the camp's top court. In anticipation of the team's arrival, the coaches announce that 20 of the best players would be selected for further training. Tension begins to rise when only high school students are chosen to participate, but the middle school students challenge the players who possess the 11th to 20th positions to steal their places.

With the delayed appearance of the ""Genius 10,"" the middle school students begin scheming among themselves to claim those spots as well. Unlikely pairings start to work together, combining their efforts to defeat the top 10 players of the country. It is a battle of wits, deception, and skill—all for the privilege of representing Japan at the U-17 World Cup.

[Written by MAL Rewrite]",Sports,https://cdn.myanimelist.net/images/anime/12/65403.jpg,7.58
35789,Yowamushi Pedal: Glory Line,Fourth season of the Yowamushi Pedal series.,Sports,https://cdn.myanimelist.net/images/anime/3/88489.jpg,7.58
17249,Pretty Rhythm: Rainbow Live,"Naru Ayase is an 8th grader who can see the colors of music when she listens to it. For Naru, who is extremely good at decorating, becoming the owner of a shop like Dear Crown was her dream. One day, she finds out that the manager of a newly-opened shop is recruiting middle school girls who can do Prism Dance, and immediately applies. Naru begins to Prism Dance at the audition, and an aura she's never experienced spreads out in front of her. At that moment, a mysterious girl named Rinne asks her if she can see ""rainbow music.""

(Source: ANN)",Sports,https://cdn.myanimelist.net/images/anime/8/73957.jpg,7.58
50488,Garden: Takamine-ke no Nirinka - The Animation,"It can be said that Tomo-kun is a very lucky guy. He lives with his aunt and two cousins. And now with his aunt away, he's going to have to deal with his cousins' sexual desires.",Hentai,https://cdn.myanimelist.net/images/anime/1593/119817.jpg,7.58
48903,Dragon Ball Super: Super Hero,"Years after his father is defeated by an adolescent Gokuu Son, Magenta seeks revenge against Gokuu's family and allies. In his quest to resurrect the defunct Red Ribbon Army, Magenta drafts the services of Dr. Hedo, grandson of the evil legendary scientist Dr. Gero. Hedo embarks to invent a new line of superheroic androids to eliminate Gokuu after Magenta manipulates him into believing that Earth's most powerful heroes are actually alien villains.

While Gokuu and Vegeta train offworld, the alien Piccolo mentors Pan, Gokuu's toddler granddaughter, in the same way he once trained Gohan Son, her father. Gohan himself has forsaken his warrior lineage in order to pursue an academic career. Both Piccolo and Gohan must leap into action when their quiet lives are interrupted by the arrival of Gamma 1-gou and Gamma 2-gou—Hedo's new android creations.

While the Gamma androids believe they are fighting for justice, a more sinister project incubates beneath the Red Ribbon headquarters. Gohan and Piccolo take drastic actions to protect Pan and defend the planet against a new robotic menace.

[Written by MAL Rewrite]","Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1501/122797.jpg,7.58
47257,Shinigami Bocchan to Kuro Maid,"As the elegant, frail flower petals wither away into lifeless ashes, the young duke is tragically reminded of the despicable power forced upon him—the ability to kill anything he touches. Scorned by his family, he is sent away to live in near isolation. Fortunately, he is not entirely alone, as the manor's staff—his dutiful butler Rob and the flirtatious maid Alice—keep him company and make his life less miserable.

As the duke's romantic feelings for Alice grow, so does his continued frustration for the limits set by his unfortunate ability. Therefore, he resolves to break the curse cast upon him all those years ago, not only for his sake, but Alice's as well—for he is painfully aware of how difficult it is to avoid the touch of a loved one.

[Written by MAL Rewrite]","Comedy, Fantasy, Romance",https://cdn.myanimelist.net/images/anime/1471/115593.jpg,7.58
2213,Black Jack (TV),"Black Jack is an ""unregistered"" doctor with a clouded, mysterious past. He works with his little assistant Pinoko (who has a massive crush on the doctor), dealing with medical cases not very well known, which can be strange, dangerous, or not known at all. But he is a genius, and can save almost any of his patients' life (as long as they have the money for it, that is), and is known to many around the world, especially to those of medicine and science. He's a man of science himself, and does not believe much until he has seen it, yet it is many times he is surprised by love and nature often overpowering the science he bases his life in.  

(Source: ANN)",Drama,https://cdn.myanimelist.net/images/anime/1588/133791.jpg,7.58
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Bardock, Son Goku's father, is a low-ranking Saiyan soldier who was given the power to see into the future by the last remaining alien on a planet he just destroyed. He witnesses the destruction of his race and must now do his best to stop Frieza's impending massacre.

(Source: ANN)","Adventure, Comedy, Fantasy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1978/138488.jpg,7.58
10350,Hakuouki: Sekkaroku,"Rumors about a potential plot to dismantle the Shinsengumi by setting fire to their headquarters have spread amok. As most of the talk stems from an inn in Shimabara, the Shinsengumi place trust in Chizuru Yukimura for help with the investigation. Disguised as a geisha, Chizuru infiltrates the inn to provide intel for the Shinsengumi but quickly finds that the operation is more intricate than they could ever imagine.

At the same time, each member of the Shinsengumi has their own reservations and concerns about using their sole female colleague to gather intelligence. Knowing what dangers await her, they all resolve to protect her at any cost.

[Written by MAL Rewrite]","Action, Drama, Fantasy",https://cdn.myanimelist.net/images/anime/6/71799.jpg,7.58
44200,Boku no Hero Academia the Movie 3: World Heroes' Mission,"Under the doctrines of Quirk Doomsday Theory, the ideological group Humarise is convinced that all humans with quirks are diseased and must be eradicated. In order to rebuild the world, the group's extremists have constructed a lethal device known as a ""Trigger Bomb"" that causes people with quirks to lose control and die. Their leader, Flect Turn, evades capture from the Pro Heroes deployed around the world.

During his work study in the country of Otheon with Japan's number one Pro Hero, Izuku ""Deku"" Midoriya is accused of a crime he did not commit. Unintentionally involving Roddy Soul, a local, Deku soon finds himself on the run with the boy. It is now up to Rody, Deku, and Deku's classmates to stop the Trigger Bomb plot set in motion by Flect, all while eluding the other persistent members of Humarise.

[Written by MAL Rewrite]",Action,https://cdn.myanimelist.net/images/anime/1049/115605.jpg,7.58
22101,Soredemo Sekai wa Utsukushii,"In the Sun Kingdom, sunshine is part of its citizens' everyday lives, and rain is something that they have never even heard of. However, in a faraway land called the Rain Dukedom, the weather is reversed, and everybody has the power to create rain with their voices.

Livius Orvinus Ifrikia has conquered the entire world and expanded the Sun Kingdom's influence in the three short years since he was crowned king. Upon learning about the powers to create rain, Livius decides to marry Nike Remercier, one of the princesses of the Rain Dukedom. However, those outside the Sun Kingdom have spread a rumor that Livius is a cruel, ruthless, and tyrannical ruler, and as word reaches the princess, she begins to prepare herself for the worst. But when she finally meets her fiancé, Nike discovers that he is an entirely different person from what she originally expected.

[Written by MAL Rewrite]","Adventure, Fantasy, Romance",https://cdn.myanimelist.net/images/anime/4/59259.jpg,7.58
9441,Yume-iro Pâtissière SP Professional,"Upon her return to Japan after a two year study break in Paris, Ichigo Amano is met with news of Team Ichigo's separation, as each of the Sweets Princes takes a different path toward their dream. Now in her first year of high school, Henri Lucas has a project in store for her, enlisting the help of Ichigo, Makoto Kashino, and new members Lemon Yamagishi and Johnny McBeal to give rise to a new Team Ichigo. As the four work together on this project, Ichigo and Makoto continue to grow closer, though Johnny and the unrelenting Miya Koshiro will not idly sit by; with Johnny's eye on Ichigo and Miya still after Makoto, it definitely seems like love won't come easily.

With Ichigo's time at St. Marie Academy, she is now ever closer to her dream of starting her very own pâtisserie. However, she will soon realize that it takes more than just making delicious sweets to open up a shop.

[Written by MAL Rewrite]","Gourmet, Slice of Life",https://cdn.myanimelist.net/images/anime/2/27794.jpg,7.58
43609,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,"What do Shuchiin Academy's model students do outside of their student council duties? After a visit to the swimming pool, Kaguya Shinomiya and Chika Fujiwara take to the showers to wash themselves off. When Chika accidentally drops a bar of soap, the two find themselves in a rather slippery mishap. 

Meanwhile, Miyuki Shirogane and Yuu Ishigami examine a discarded pornographic magazine—its content bearing an uncanny resemblance to the other student council members. Later on, an intense fried rice cook-off commences as Chika and Miko Iino seek to crown a master chef amongst the council. 

These eccentric activities reveal a side of the student council that has never been seen before!

[Written by MAL Rewrite]","Comedy, Romance, Ecchi",https://cdn.myanimelist.net/images/anime/1027/115055.jpg,7.58
58448,Yong Sheng: Qizhuang Shanhe,"How can the hero Fang Han use his own strength to traverse the vast fantastical world? By clinging to an unwavering refusal to accept defeat, he cracked the code of supernatural abilities and transformed his mortal body into an immortal one. Fang Han will reveal a new and prosperous world filled with immortals, demons, and mortals, along with countless innovative magic weapons. In addition, Fang Han will encounter conflicts between immortals and demons, love and hate. It will eventually lead to success.

(Source: bilibili)","Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1586/142081.jpg,7.57
55684,Yong Sheng: Shi Nian Zhi Yue,"In the majestic fantasy world, how does the protagonist Fang Han traverse the world with his own strength. Relying on an unyielding stubbornness to break through the mysteries of supernatural powers, and forge the physical body into an immortal body. There are endless novel magic weapons, and the brand-new prosperity of the Three Realms of Immortals, Demons and Fans will be opened by the protagonist in turn. It will take you to experience the fantasy demeanor of the immortal sect, demons, gods, kings and emperors. The protagonist will also experience the love and hatred in the world, the entanglement of grievances and resentments, and the disputes between immortals and demons. Finally lead you on the road to the top king.

(Source: bilibili)","Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1872/136499.jpg,7.57
54005,COLORs,"A girl finds herself mesmerized by a young woman with pink hair. After repeated encounters with the woman, the girl realizes the person is one of her aloof classmates—who identifies as a boy in school.

With her world in vibrant colors and her heart continuously fluttering, the girl follows the individual in hopes of learning more about them. However, as she tries to get closer, the distance between them only increases.

[Written by MAL Rewrite]",Drama,https://cdn.myanimelist.net/images/anime/1241/132103.jpg,7.57
54744,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,"Seirei Academy is a prestigious school attended by the very best students in Japan. Alisa Mikhailovna ""Alya"" Kujou, the half-Russian and half-Japanese treasurer of the school's student council, is known for her intelligence, stunning looks, and rigid personality. Contrasting her near-flawless persona, Alya's unmotivated classmate Masachika Kuze slacks off during lessons and seems to show no interest in her.

Initially irritated, Alya gradually becomes more intrigued by Masachika and starts expressing her affection for him in Russian. However, she is oblivious to his secret—he understands the language fluently! Due to a childhood friend who was temporarily staying in Japan, Masachika has been studying Russian in hopes of reuniting with her.

As the two spend more time together, the playful and eccentric relationship between them quickly deepens. In the meantime, both must learn to navigate their new growing feelings for one another.

[Written by MAL Rewrite]","Comedy, Romance",https://cdn.myanimelist.net/images/anime/1825/142258.jpg,7.57
53148,Gokushufudou Season 2,"With a wicked scar on his face, a terrifying gaze, and an apron adorned with a teddy bear, ex-yakuza member Tatsu proudly assumes the role of a full-time househusband. Already familiar with the regular challenges of grocery shopping, Tatsu now takes it to the next level by joining a women's organization—but acceptance is not easily achieved without first mastering the elegance of flower arranging and housekeeping.

Approaching homemaking ventures through the lens of his former occupation, Tatsu faces haiku battles, typhoon alerts, and cosplaying villains. For his dearest wife Miku, Tatsu will do anything, even if he is interrupted by his old acquaintances, whose former vigor has also yet to subside. Never faltering before a new challenge, Tatsu's tranquil days as a househusband are proving to be just as hectic as before.

[Written by MAL Rewrite]",Comedy,https://cdn.myanimelist.net/images/anime/1985/132227.jpg,7.57
37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,Special episode included in the second Blu-ray/DVD volume.,"Fantasy, Slice of Life",https://cdn.myanimelist.net/images/anime/5/90014.jpg,7.57
37341,Yuru Camp△ Specials,"When Chiaki Oogaki and Aoi Inuyama start the Outdoor Activities Club at their school, it is only the two of them and an array of ambitious plans. Things do not change much even after a new member—Nadeshiko Kagamihara—joins. And yet, the cheerful, cozy atmosphere seems to bring many curious visitors to their small headquarters. 

As the three girls set out on a camping trip to Australia alongside their friends Rin Shima and Ena Saitou, an unexpected incident turns the relaxing event into quite an adventure.

[Written by MAL Rewrite]",Slice of Life,https://cdn.myanimelist.net/images/anime/1258/91059.jpg,7.57
15731,Tamayura: More Aggressive,"The second season of Tamayura: Hitotose.

It's the beginning of a new school year for Fuu and friends. With a new year comes new challenges as Fuu tries to open a photography club at her school.

(Source: ANN)",Slice of Life,https://cdn.myanimelist.net/images/anime/3/53895.jpg,7.57
9751,Strike Witches Movie,"After fending off the threat of a Neuroi invasion of Romagna and destroying the enemy's nest over Venezia, Yoshika Miyafuji goes back to her home town in the Empire of Fusou. Despite the loss of her magical and healing abilities, the former officer of the 501st Joint Fighter Wing wants to continue studying medicine. This is in order to help those in need, both civilians and those on the front lines alike. She receives an invitation from a prestigious school in Europe and decides to accept the offer, embarking on a journey back to the war-torn continent.

However, a new danger arises, as more and more Neuroi manage to break through human defense lines, appearing unnoticed in supposedly safe areas and disturbing the balance of power in Europe. Yoshika's sense of duty collides with her inability to pilot a Striker Unit, but with her friends in peril, it seems that there is only one thing she can do.

[Written by MAL Rewrite]","Action, Sci-Fi, Ecchi",https://cdn.myanimelist.net/images/anime/1133/96040.jpg,7.57
33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,Compilation film of the second half of the TV series.,"Action, Fantasy, Horror, Suspense",https://cdn.myanimelist.net/images/anime/1771/109284.jpg,7.57
36474,Sword Art Online: Alicization,"The Soul Translator is a state-of-the-art full-dive interface which interacts with the user's Fluctlight—the technological equivalent of a human soul—and fundamentally differs from the orthodox method of sending signals to the brain. The private institute Rath aims to perfect their creation by enlisting the aid of Sword Art Online survivor Kazuto Kirigaya. He works there as a part-time employee to test the system's capabilities in the Underworld: the fantastical realm generated by the Soul Translator. As per the confidentiality contract, any memories created by the machine in the virtual world are wiped upon returning to the real world. Kazuto can only vaguely recall a single name, Alice, which provokes a sense of unease when mentioned in reality.

When Kazuto escorts Asuna Yuuki home one evening, they chance upon a familiar foe. Kazuto is mortally wounded in the ensuing fight and loses consciousness. When he comes to, he discovers that he has made a full-dive into the Underworld with seemingly no way to escape. He sets off on a quest, seeking a way back to the physical world once again.

[Written by MAL Rewrite]","Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1993/93837.jpg,7.57
